dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,description,documentation-url,notes,organisation
central-activities-zone,,2200001,2021-10-29,,"MULTIPOLYGON (((-0.130595 51.480157,-0.128445 51.479626,-0.128110 51.480187,-0.127951 51.480504,-0.127780 51.480951,-0.127691 51.481219,-0.127664 51.481423,-0.127390 51.481414,-0.127281 51.481422,-0.126004 51.481554,-0.125814 51.481565,-0.124813 51.481602,-0.124706 51.481594,-0.124553 51.481547,-0.124457 51.481906,-0.124385 51.482126,-0.124341 51.482217,-0.124213 51.482394,-0.124163 51.482449,-0.123962 51.482616,-0.123776 51.482721,-0.123416 51.482997,-0.123301 51.483121,-0.123212 51.483256,-0.123170 51.483375,-0.123066 51.484507,-0.122633 51.485048,-0.122282 51.485054,-0.122283 51.485062,-0.121391 51.485111,-0.121412 51.485258,-0.121026 51.485274,-0.121045 51.485256,-0.120712 51.485281,-0.120710 51.485273,-0.120618 51.485277,-0.120597 51.485156,-0.120317 51.485170,-0.120077 51.485390,-0.118356 51.484682,-0.118457 51.484932,-0.117857 51.485024,-0.117911 51.485103,-0.118132 51.485603,-0.118272 51.485579,-0.118287 51.485616,-0.118261 51.485620,-0.118305 51.485721,-0.118338 51.485716,-0.118354 51.485752,-0.118347 51.485753,-0.118360 51.485783,-0.118103 51.485828,-0.118127 51.485879,-0.118249 51.485858,-0.118380 51.486166,-0.118217 51.486192,-0.118204 51.486182,-0.118190 51.486190,-0.118219 51.486298,-0.118321 51.486557,-0.119168 51.486437,-0.119198 51.486532,-0.119360 51.487839,-0.119367 51.487944,-0.119354 51.488073,-0.119205 51.488456,-0.119721 51.488513,-0.119173 51.489868,-0.118695 51.489775,-0.118292 51.490835,-0.117989 51.491402,-0.118103 51.491455,-0.118383 51.491548,-0.119275 51.491889,-0.119608 51.491984,-0.119631 51.491997,-0.119572 51.492032,-0.119585 51.492034,-0.119569 51.492065,-0.119402 51.492155,-0.119339 51.492206,-0.119225 51.492275,-0.119246 51.492290,-0.118930 51.492489,-0.118941 51.492499,-0.118751 51.492627,-0.117797 51.493409,-0.117507 51.493682,-0.117062 51.494173,-0.116904 51.494367,-0.116566 51.494811,-0.116315 51.495179,-0.116324 51.495181,-0.116309 51.495204,-0.116294 51.495207,-0.116216 51.495331,-0.114257 51.495815,-0.112581 51.496211,-0.111464 51.496459,-0.110870 51.496624,-0.110257 51.496763,-0.110324 51.496869,-0.109639 51.498088,-0.109589 51.498195,-0.109505 51.498427,-0.109065 51.499159,-0.108652 51.499809,-0.108307 51.500385,-0.108249 51.500464,-0.108164 51.500549,-0.106688 51.501671,-0.106474 51.501568,-0.106178 51.501794,-0.106090 51.501894,-0.105915 51.502031,-0.106100 51.502115,-0.105989 51.502199,-0.106031 51.502333,-0.106078 51.502524,-0.106217 51.502497,-0.106758 51.502210,-0.107399 51.503044,-0.106411 51.503380,-0.106529 51.503640,-0.106588 51.503941,-0.106612 51.504166,-0.106605 51.504224,-0.106589 51.504275,-0.106456 51.504518,-0.106387 51.504725,-0.106441 51.504917,-0.106522 51.505157,-0.106564 51.505255,-0.106656 51.505433,-0.107336 51.507072,-0.107987 51.506963,-0.108166 51.506921,-0.108213 51.506974,-0.108451 51.507572,-0.108576 51.507806,-0.108702 51.507766,-0.108866 51.508223,-0.109149 51.509875,-0.111138 51.509794,-0.112209 51.509710,-0.112635 51.509665,-0.113378 51.509562,-0.113790 51.509513,-0.114680 51.509362,-0.115100 51.509280,-0.115470 51.509195,-0.115836 51.509097,-0.116114 51.509010,-0.117077 51.508653,-0.117652 51.508456,-0.117788 51.508401,-0.118067 51.508250,-0.118321 51.508080,-0.119047 51.507558,-0.119219 51.507416,-0.119604 51.507072,-0.119728 51.506953,-0.119902 51.506763,-0.120664 51.505862,-0.120731 51.505761,-0.120788 51.505654,-0.121087 51.504892,-0.121184 51.504485,-0.121232 51.504238,-0.121462 51.502824,-0.121783 51.500932,-0.121821 51.500610,-0.121871 51.500295,-0.122073 51.499371,-0.122215 51.498470,-0.122294 51.497900,-0.122346 51.497350,-0.122363 51.497125,-0.122367 51.496750,-0.122377 51.496642,-0.122449 51.496235,-0.122522 51.495747,-0.122713 51.494910,-0.122769 51.494756,-0.122943 51.493865,-0.123052 51.493530,-0.123427 51.492726,-0.123544 51.492545,-0.123710 51.492374,-0.123746 51.492326,-0.123808 51.492211,-0.123845 51.492122,-0.123932 51.491842,-0.123943 51.491730,-0.123924 51.491459,-0.123994 51.491240,-0.124039 51.491163,-0.124517 51.490484,-0.124762 51.490170,-0.125134 51.489753,-0.126434 51.488337,-0.126675 51.488062,-0.127130 51.487643,-0.127507 51.487351,-0.127992 51.487005,-0.128391 51.486645,-0.128575 51.486511,-0.129481 51.485893,-0.128444 51.485065,-0.128147 51.484717,-0.127638 51.484703,-0.127357 51.484648,-0.126302 51.484467,-0.126454 51.484325,-0.126579 51.484180,-0.126959 51.483722,-0.127050 51.483576,-0.127208 51.483101,-0.127479 51.482011,-0.127729 51.481942,-0.128137 51.481813,-0.128980 51.481528,-0.129885 51.481194,-0.129883 51.481188,-0.129961 51.481166,-0.129997 51.481128,-0.129927 51.481036,-0.129993 51.480981,-0.130040 51.480915,-0.130179 51.480674,-0.130235 51.480620,-0.130309 51.480593,-0.130307 51.480581,-0.130340 51.480568,-0.130595 51.480157)))",,192,POINT(-0.117395 51.497686),central-activities-zone,CAZ00000001,2018-06-04,geography,,,"Central London Area - part of the Borough that lies within the historic central core of London and is dominated by activities of London-wide, national and international significance. UDP policies aim",
central-activities-zone,,2200002,2021-11-30,,"MULTIPOLYGON (((-0.111183 51.496539,-0.111174 51.496519,-0.111417 51.496449,-0.110948 51.495578,-0.110932 51.495500,-0.110855 51.495459,-0.110695 51.495425,-0.110451 51.495349,-0.107122 51.494161,-0.106603 51.493982,-0.105538 51.493660,-0.105217 51.493587,-0.104894 51.493528,-0.104853 51.493527,-0.104845 51.493508,-0.104809 51.493505,-0.104674 51.493072,-0.104641 51.493021,-0.104519 51.492930,-0.104410 51.492763,-0.104375 51.492732,-0.104080 51.492249,-0.103856 51.491966,-0.103725 51.492011,-0.103705 51.491995,-0.103687 51.491998,-0.103642 51.491946,-0.103547 51.491872,-0.103477 51.491826,-0.103313 51.491749,-0.103349 51.491713,-0.103047 51.491523,-0.103371 51.491321,-0.103138 51.491170,-0.103166 51.491125,-0.103227 51.491058,-0.103240 51.491023,-0.103775 51.490461,-0.102602 51.489867,-0.102176 51.489661,-0.101525 51.489307,-0.101325 51.489479,-0.100690 51.489661,-0.099496 51.490040,-0.099127 51.489636,-0.098620 51.489055,-0.098315 51.488725,-0.097763 51.488993,-0.097212 51.489231,-0.096467 51.489508,-0.093433 51.490478,-0.092486 51.490722,-0.090737 51.491218,-0.090619 51.491270,-0.090336 51.491109,-0.090151 51.491142,-0.090102 51.491159,-0.090028 51.491339,-0.089976 51.491410,-0.089238 51.491278,-0.089153 51.491469,-0.088919 51.491513,-0.089035 51.491757,-0.088605 51.491858,-0.088232 51.492033,-0.087261 51.492391,-0.086607 51.492778,-0.085289 51.493582,-0.084893 51.493805,-0.085167 51.493942,-0.085238 51.494014,-0.085142 51.494137,-0.085080 51.494237,-0.085016 51.494370,-0.084824 51.494687,-0.084234 51.495036,-0.083448 51.495546,-0.082932 51.495961,-0.082757 51.496125,-0.082580 51.496274,-0.082406 51.496387,-0.082214 51.496501,-0.082006 51.496607,-0.081793 51.496695,-0.079951 51.497541,-0.079851 51.497639,-0.079766 51.497705,-0.078939 51.499464,-0.078569 51.500217,-0.078331 51.500816,-0.078124 51.501231,-0.076070 51.500158,-0.074730 51.500521,-0.073449 51.500291,-0.072766 51.500182,-0.072457 51.500477,-0.071722 51.500865,-0.071551 51.501013,-0.070656 51.501744,-0.069217 51.503414,-0.069842 51.503605,-0.070696 51.503885,-0.070912 51.503980,-0.071615 51.504327,-0.071872 51.504445,-0.072799 51.504822,-0.073310 51.505000,-0.074105 51.505222,-0.074390 51.505289,-0.074840 51.505376,-0.075070 51.505429,-0.075864 51.505648,-0.077862 51.506223,-0.079440 51.506639,-0.080116 51.506856,-0.080535 51.506953,-0.081535 51.507141,-0.082903 51.507348,-0.083868 51.507474,-0.084459 51.507578,-0.084946 51.507674,-0.086356 51.507776,-0.087778 51.507889,-0.090472 51.508189,-0.092122 51.508390,-0.093028 51.508623,-0.093999 51.508897,-0.094137 51.508929,-0.095683 51.509271,-0.096169 51.509354,-0.096638 51.509421,-0.097294 51.509495,-0.098775 51.509627,-0.101171 51.509794,-0.102682 51.509823,-0.104160 51.509868,-0.104168 51.509652,-0.104115 51.509650,-0.104070 51.509639,-0.104045 51.509623,-0.104075 51.509607,-0.104135 51.509592,-0.104174 51.509592,-0.104181 51.509120,-0.104089 51.509097,-0.104080 51.509085,-0.104124 51.509064,-0.104185 51.509059,-0.104198 51.508632,-0.104169 51.508631,-0.104168 51.508610,-0.104145 51.508598,-0.104147 51.508545,-0.104179 51.508535,-0.104177 51.508519,-0.104200 51.508519,-0.104206 51.508421,-0.104684 51.508405,-0.104678 51.508525,-0.104696 51.508525,-0.104696 51.508543,-0.104721 51.508557,-0.104717 51.508604,-0.104699 51.508616,-0.104699 51.508634,-0.104673 51.508633,-0.104652 51.509070,-0.104713 51.509078,-0.104763 51.509100,-0.104709 51.509120,-0.104655 51.509128,-0.104635 51.509600,-0.104710 51.509610,-0.104753 51.509630,-0.104689 51.509657,-0.104634 51.509660,-0.104625 51.509869,-0.106820 51.509909,-0.108827 51.509889,-0.109174 51.509874,-0.108890 51.508316,-0.108852 51.508176,-0.108713 51.507765,-0.108619 51.507794,-0.108592 51.507794,-0.108422 51.507456,-0.108268 51.507060,-0.108213 51.506977,-0.108165 51.506922,-0.107950 51.506970,-0.107339 51.507072,-0.107002 51.506259,-0.106683 51.505513,-0.106522 51.505160,-0.106441 51.504920,-0.106400 51.504760,-0.106401 51.504697,-0.106456 51.504520,-0.106589 51.504277,-0.106605 51.504226,-0.106612 51.504168,-0.106588 51.503944,-0.106529 51.503642,-0.106404 51.503366,-0.106936 51.503178,-0.107393 51.503035,-0.106758 51.502210,-0.106218 51.502497,-0.106078 51.502524,-0.105990 51.502199,-0.106104 51.502113,-0.105917 51.502033,-0.106093 51.501895,-0.106182 51.501795,-0.106474 51.501571,-0.106592 51.501627,-0.106700 51.501657,-0.107605 51.500975,-0.108218 51.500501,-0.108308 51.500385,-0.108652 51.499809,-0.109066 51.499158,-0.109505 51.498427,-0.109589 51.498195,-0.109639 51.498088,-0.110324 51.496869,-0.110257 51.496763,-0.110870 51.496624,-0.111183 51.496539)))",,329,POINT(-0.093382 51.500427),central-activities-zone,CAZ00000002,2018-06-04,geography,,,P2 New family homes; P29 Office and business development; P30 Affordable workspace,
central-activities-zone,,2200003,2018-06-04,,"MULTIPOLYGON (((-0.131966 51.478436,-0.131853 51.478617,-0.131712 51.478928,-0.131587 51.479156,-0.131520 51.479252,-0.131388 51.479418,-0.131320 51.479483,-0.131144 51.479604,-0.130961 51.479759,-0.130621 51.480223,-0.130559 51.480215,-0.130346 51.480558,-0.130165 51.480667,-0.129923 51.481183,-0.129144 51.481471,-0.128611 51.481641,-0.127472 51.482023,-0.127381 51.482410,-0.127137 51.483355,-0.127025 51.483628,-0.126849 51.483870,-0.126339 51.484466,-0.126508 51.484509,-0.127703 51.484723,-0.128012 51.484746,-0.128147 51.484736,-0.128344 51.484965,-0.128562 51.485175,-0.128845 51.485420,-0.128884 51.485397,-0.129000 51.485403,-0.129757 51.484954,-0.130873 51.484742,-0.131500 51.484444,-0.132629 51.483925,-0.133742 51.483789,-0.135233 51.483428,-0.136604 51.482989,-0.137837 51.482932,-0.140419 51.482973,-0.141393 51.483219,-0.143846 51.483411,-0.144826 51.483504,-0.145557 51.483669,-0.146292 51.483757,-0.149120 51.483802,-0.149714 51.483744,-0.148608 51.478160,-0.148307 51.476387,-0.148043 51.475995,-0.147128 51.475534,-0.146794 51.475334,-0.146550 51.475233,-0.146118 51.475397,-0.145150 51.475820,-0.143931 51.476340,-0.144005 51.476406,-0.143998 51.476410,-0.144144 51.476552,-0.144428 51.476870,-0.144733 51.477274,-0.144969 51.477631,-0.144588 51.477725,-0.143935 51.478002,-0.143319 51.478294,-0.142935 51.477951,-0.142842 51.477795,-0.142752 51.477622,-0.142635 51.477347,-0.142585 51.477162,-0.142564 51.477002,-0.142535 51.476925,-0.139808 51.478098,-0.138482 51.477067,-0.136850 51.475876,-0.136552 51.475580,-0.136367 51.475538,-0.136210 51.475555,-0.135416 51.475193,-0.134724 51.474921,-0.134686 51.474956,-0.134497 51.474895,-0.134220 51.475174,-0.134087 51.475277,-0.134033 51.475552,-0.133957 51.475636,-0.133942 51.475722,-0.133937 51.475882,-0.133748 51.476211,-0.133011 51.477226,-0.132556 51.477885,-0.132099 51.478469,-0.131966 51.478436)))",,,POINT(-0.139031 51.480390),central-activities-zone,CAZ00000003,2018-06-04,geography,,,"Central London Area - part of the Borough that lies within the historic central core of London and is dominated by activities of London-wide, national and international significance. UDP policies aim",
central-activities-zone,,2200004,2018-06-04,,"MULTIPOLYGON (((-0.180749 51.501433,-0.180585 51.501441,-0.180349 51.501459,-0.180349 51.501459,-0.180749 51.501433)),((-0.180970 51.501423,-0.181351 51.501430,-0.181384 51.501429,-0.181203 51.501423,-0.180970 51.501423)),((-0.149938 51.485242,-0.149980 51.485484,-0.150063 51.485896,-0.150104 51.485991,-0.150055 51.485837,-0.150022 51.485691,-0.149938 51.485242)),((-0.183116 51.501578,-0.184207 51.501788,-0.184202 51.501779,-0.183116 51.501578)),((-0.165559 51.498837,-0.165780 51.499242,-0.165821 51.499221,-0.165559 51.498837)),((-0.165381 51.498752,-0.165283 51.498791,-0.163601 51.499715,-0.165381 51.498752)),((-0.150260 51.486165,-0.150343 51.486233,-0.151390 51.486875,-0.151716 51.487066,-0.151722 51.487059,-0.150260 51.486165)))",,,POINT(-0.160277 51.493369),central-activities-zone,CAZ00000004,2018-06-04,geography,,,"Central London Area - part of the Borough that lies within the historic central core of London and is dominated by activities of London-wide, national and international significance. UDP policies aim",
central-activities-zone,,2200005,2018-06-04,,"MULTIPOLYGON (((-0.111582 51.515339,-0.111663 51.515334,-0.111683 51.515299,-0.112300 51.515218,-0.112283 51.515148,-0.113834 51.514821,-0.114693 51.516041,-0.117252 51.515382,-0.117592 51.515227,-0.118599 51.514964,-0.118676 51.514716,-0.119297 51.514540,-0.119468 51.514506,-0.120322 51.514599,-0.121291 51.514789,-0.121819 51.514868,-0.122073 51.514629,-0.122869 51.515145,-0.123355 51.514791,-0.123560 51.514716,-0.123952 51.514462,-0.124468 51.514153,-0.125237 51.513777,-0.126173 51.513372,-0.126644 51.513145,-0.126920 51.512958,-0.127018 51.512876,-0.127153 51.512712,-0.127254 51.512680,-0.127328 51.512666,-0.127578 51.512653,-0.127964 51.512861,-0.128248 51.513073,-0.128845 51.513391,-0.128984 51.513440,-0.129095 51.513463,-0.129337 51.513484,-0.129665 51.514127,-0.129828 51.514478,-0.130414 51.515939,-0.130447 51.516080,-0.130441 51.516178,-0.130348 51.516448,-0.130345 51.516497,-0.130403 51.516595,-0.130807 51.517103,-0.131090 51.517020,-0.131562 51.516945,-0.132450 51.516719,-0.132544 51.517166,-0.132980 51.517365,-0.133598 51.517729,-0.133918 51.517553,-0.133989 51.517547,-0.134046 51.517563,-0.134449 51.517950,-0.134318 51.518022,-0.135234 51.518934,-0.135827 51.518695,-0.136297 51.519148,-0.137008 51.518886,-0.138011 51.519816,-0.138146 51.520005,-0.138182 51.520042,-0.138712 51.520441,-0.139779 51.521349,-0.141391 51.522650,-0.142876 51.523879,-0.143068 51.523871,-0.143287 51.523879,-0.143497 51.523909,-0.143489 51.524027,-0.143390 51.524543,-0.143472 51.524624,-0.143965 51.524689,-0.144154 51.524643,-0.144130 51.523997,-0.144684 51.524065,-0.144828 51.524056,-0.145174 51.523995,-0.145791 51.525271,-0.147171 51.525042,-0.149898 51.531207,-0.151456 51.534629,-0.152702 51.537509,-0.152922 51.537501,-0.153457 51.537464,-0.154263 51.537387,-0.154832 51.537304,-0.155460 51.537194,-0.155618 51.537162,-0.155825 51.537106,-0.157555 51.536753,-0.159352 51.536339,-0.160725 51.535981,-0.162624 51.535398,-0.163564 51.534967,-0.164357 51.534515,-0.165031 51.534024,-0.165650 51.533440,-0.166091 51.532834,-0.166692 51.531952,-0.167168 51.531236,-0.167311 51.530934,-0.167679 51.530352,-0.167972 51.530291,-0.168126 51.530119,-0.167947 51.529917,-0.167581 51.529831,-0.165683 51.528320,-0.163552 51.528659,-0.161216 51.527216,-0.160319 51.526627,-0.159234 51.525562,-0.158394 51.524716,-0.158597 51.524473,-0.157996 51.523072,-0.160053 51.522724,-0.159860 51.522259,-0.161316 51.521975,-0.161433 51.522127,-0.161905 51.522053,-0.161938 51.522120,-0.162163 51.522072,-0.163068 51.524228,-0.163672 51.524091,-0.163434 51.523590,-0.164700 51.523346,-0.163829 51.522091,-0.164813 51.521788,-0.164384 51.521051,-0.165092 51.520930,-0.167702 51.520536,-0.169241 51.520264,-0.170008 51.520194,-0.171132 51.521091,-0.172465 51.522007,-0.174052 51.520960,-0.173114 51.519818,-0.170170 51.519740,-0.170082 51.519748,-0.170054 51.519724,-0.170066 51.519677,-0.161929 51.514148,-0.161764 51.514168,-0.163289 51.513937,-0.162719 51.512984,-0.162575 51.512998,-0.171789 51.512053,-0.177297 51.511381,-0.180391 51.510878,-0.183722 51.510512,-0.187871 51.510193,-0.187861 51.510193,-0.187250 51.508794,-0.185766 51.505354,-0.185156 51.503978,-0.184578 51.502619,-0.184207 51.501788,-0.183116 51.501578,-0.182475 51.501491,-0.182150 51.501462,-0.181675 51.501438,-0.180900 51.501425,-0.180349 51.501459,-0.180314 51.501697,-0.178703 51.501795,-0.177062 51.501928,-0.175902 51.502033,-0.173080 51.502094,-0.169668 51.502129,-0.167722 51.502134,-0.166537 51.502168,-0.165917 51.502159,-0.160567 51.502496,-0.160333 51.501995,-0.160596 51.501906,-0.161600 51.501807,-0.163089 51.501708,-0.163170 51.501639,-0.163154 51.501392,-0.162848 51.501179,-0.164049 51.500913,-0.163787 51.500402,-0.163644 51.500193,-0.165112 51.499564,-0.165405 51.499372,-0.165678 51.499341,-0.165825 51.499227,-0.165821 51.499221,-0.165780 51.499242,-0.165559 51.498837,-0.165474 51.498714,-0.165381 51.498752,-0.163360 51.499848,-0.162650 51.500424,-0.162257 51.500782,-0.161838 51.501148,-0.161705 51.501195,-0.161316 51.501449,-0.160990 51.501702,-0.160154 51.501935,-0.159498 51.502070,-0.158734 51.502260,-0.158410 51.502283,-0.158360 51.502116,-0.158381 51.501925,-0.158051 51.501908,-0.157202 51.502036,-0.157137 51.502030,-0.156619 51.502110,-0.156484 51.501725,-0.156358 51.501726,-0.156300 51.501583,-0.155635 51.501673,-0.155162 51.501717,-0.155218 51.502018,-0.154828 51.502048,-0.154235 51.502048,-0.153706 51.502035,-0.153566 51.502018,-0.153545 51.501940,-0.153782 51.501713,-0.153903 51.501552,-0.153999 51.501398,-0.153923 51.501357,-0.153964 51.501191,-0.153899 51.501091,-0.154339 51.500795,-0.154474 51.500596,-0.155818 51.499801,-0.155556 51.499627,-0.155761 51.499522,-0.155864 51.499460,-0.155780 51.499406,-0.155762 51.499251,-0.155884 51.499238,-0.155817 51.498988,-0.155470 51.498949,-0.155599 51.498833,-0.155959 51.498596,-0.155838 51.498527,-0.154542 51.497694,-0.154249 51.497847,-0.154034 51.497656,-0.153854 51.497538,-0.153768 51.497491,-0.153532 51.497484,-0.153481 51.497468,-0.153390 51.497579,-0.153364 51.497645,-0.153309 51.497714,-0.152977 51.497898,-0.152681 51.497701,-0.151429 51.498488,-0.151317 51.498499,-0.151228 51.498549,-0.151268 51.498630,-0.151143 51.498726,-0.150700 51.498971,-0.150971 51.499121,-0.151105 51.499287,-0.151446 51.499508,-0.151144 51.499767,-0.151248 51.499843,-0.152504 51.500640,-0.151693 51.501104,-0.150441 51.500329,-0.150331 51.500185,-0.150109 51.500036,-0.150078 51.499995,-0.149848 51.499868,-0.149611 51.499704,-0.148701 51.498902,-0.148789 51.498650,-0.148406 51.498374,-0.148347 51.498394,-0.148078 51.498083,-0.148785 51.497684,-0.148040 51.497210,-0.147994 51.497145,-0.147892 51.497113,-0.147715 51.496980,-0.147642 51.496860,-0.147696 51.496850,-0.147419 51.496481,-0.147575 51.496377,-0.147109 51.496084,-0.147317 51.495869,-0.146593 51.495646,-0.146831 51.495282,-0.147498 51.494413,-0.148042 51.494564,-0.148141 51.494609,-0.148328 51.494429,-0.148252 51.494395,-0.148373 51.494275,-0.148417 51.494288,-0.148477 51.494238,-0.148532 51.494260,-0.148660 51.494146,-0.148585 51.494097,-0.148861 51.493865,-0.148942 51.493902,-0.149158 51.493730,-0.149067 51.493695,-0.149373 51.493457,-0.149630 51.493237,-0.149741 51.493159,-0.149912 51.493062,-0.150074 51.492918,-0.150382 51.492675,-0.150267 51.492637,-0.150785 51.492666,-0.151031 51.492493,-0.151019 51.492452,-0.150689 51.492309,-0.150712 51.492289,-0.149623 51.491801,-0.150133 51.491397,-0.149330 51.491046,-0.149627 51.490798,-0.149524 51.490744,-0.149784 51.490719,-0.150029 51.490516,-0.150344 51.489002,-0.151716 51.487066,-0.151390 51.486875,-0.150343 51.486233,-0.150260 51.486165,-0.150136 51.486089,-0.150063 51.485896,-0.149809 51.484565,-0.149361 51.484591,-0.148318 51.484630,-0.147231 51.484647,-0.146165 51.484628,-0.145147 51.484584,-0.144845 51.484561,-0.144235 51.484455,-0.143759 51.484427,-0.143284 51.484376,-0.142574 51.484227,-0.140609 51.483919,-0.139725 51.483852,-0.138294 51.483840,-0.137388 51.483900,-0.136616 51.484015,-0.134985 51.484319,-0.133010 51.484671,-0.132613 51.484792,-0.130605 51.485548,-0.129828 51.485791,-0.129497 51.485956,-0.128957 51.486235,-0.128394 51.486638,-0.128114 51.486877,-0.128023 51.486975,-0.127719 51.487207,-0.127503 51.487348,-0.127216 51.487580,-0.126740 51.487999,-0.126244 51.488546,-0.125369 51.489490,-0.125245 51.489671,-0.124665 51.490291,-0.124581 51.490390,-0.123991 51.491232,-0.123949 51.491306,-0.123939 51.491343,-0.123924 51.491581,-0.123929 51.491773,-0.123916 51.491929,-0.123899 51.491974,-0.123895 51.492040,-0.123842 51.492121,-0.123703 51.492386,-0.123605 51.492481,-0.123356 51.492861,-0.123323 51.492925,-0.122841 51.494334,-0.122767 51.494741,-0.122710 51.494916,-0.122441 51.496249,-0.122367 51.496883,-0.122364 51.497112,-0.122313 51.497690,-0.122236 51.498242,-0.122049 51.499418,-0.121407 51.503191,-0.121310 51.503691,-0.121250 51.503955,-0.121190 51.504357,-0.121084 51.504838,-0.121028 51.505021,-0.120882 51.505382,-0.120779 51.505672,-0.120648 51.505875,-0.120615 51.505912,-0.120564 51.506017,-0.120199 51.506398,-0.119638 51.507039,-0.119216 51.507416,-0.118703 51.507798,-0.118316 51.508098,-0.118112 51.508229,-0.117780 51.508400,-0.117707 51.508426,-0.117587 51.508485,-0.115652 51.509228,-0.114040 51.509480,-0.112699 51.509664,-0.112024 51.509730,-0.111440 51.509770,-0.111562 51.510911,-0.111549 51.511318,-0.111506 51.511644,-0.111542 51.511731,-0.111686 51.511954,-0.111746 51.512003,-0.111863 51.511968,-0.112133 51.512266,-0.112164 51.512308,-0.112033 51.512331,-0.112176 51.512516,-0.112390 51.512770,-0.112322 51.512798,-0.112350 51.512831,-0.112189 51.512889,-0.112313 51.513037,-0.111714 51.513196,-0.111833 51.513474,-0.111956 51.513686,-0.111077 51.513826,-0.111113 51.513961,-0.111527 51.515224,-0.111582 51.515339),(-0.169978 51.519945,-0.169975 51.519944,-0.169978 51.519944,-0.169986 51.519949,-0.169978 51.519945)))",,,POINT(-0.147123 51.508371),central-activities-zone,CAZ00000005,2018-06-04,geography,,,"Central London Area - part of the Borough that lies within the historic central core of London and is dominated by activities of London-wide, national and international significance. UDP policies aim",
